id,random ID,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,BC,DecisionType,Identifier,Content,Size,Structure,Run
5,98865.0,hashtag,17,powerplant,8,0,radioactive,3,power,radioactive,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,18,radioactive,8,0,powerplant,7,radioactive,disaster,C,RP,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,19,tragedy,5,0,radioactive,4,disaster,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,20,tsunami,10,0,tragedy,4,earthquake,support,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,21,energy,2,0,tsunami,6,support,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,22,earthquake,10,0,energy,4,earthquake,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,23,earthquake,2,0,earthquake,3,tsunami,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,24,earthquake,8,0,earthquake,3,tsunami,sea,C,RS,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,25,water,1,0,earthquake,3,sea,sea,B,BN,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,26,sea,1,0,water,6,sea,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,27,tsunami,8,1,sea,7,tsunami,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,28,sea,5,0,tsunami,3,tsunami,catastrophe,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,29,disaster,7,0,sea,4,catastrophe,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,30,earthquake,7,1,disaster,3,tsunami,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,31,disaster,10,0,earthquake,4,earthquake,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,32,tsunami,4,0,disaster,3,tsunami,nuclear,C,RP,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,33,tsunami,4,0,tsunami,6,nuclear,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,34,nuclear,6,0,tsunami,7,radioactive,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,35,earthquake,5,0,nuclear,4,tsunami,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,36,tsunami,5,1,earthquake,7,tsunami,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,37,tsunami,6,0,tsunami,3,tsunami,earthquake,C,RS,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,38,earthquake,9,0,tsunami,7,earthquake,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,39,earthquake,2,0,earthquake,3,tsunami,radiation,C,RS,h20s1,Hashtag,20,Spatial,1
5,98865.0,hashtag,40,earthquake,10,0,earthquake,7,radiation,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,1,disaster,9,0,nan,8,NA,radiation,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,2,tragedy,1,0,disaster,5,radiation,tsunami,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,3,help,2,0,tragedy,4,tsunami,electricity,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,4,assistance,1,0,help,8,electricity,nucleardisaster,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,5,nuclear,4,0,assistance,8,nucleardisaster,saveenergy,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,6,energy,7,0,nuclear,7,saveenergy,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,7,nuclear,10,0,energy,7,earthquake,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,8,earthquake,9,0,nuclear,8,earthquake,government policies,C,RP,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,9,love,3,0,earthquake,7,government policies,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,10,earthquake,2,0,love,5,earthquake,disaster,C,RP,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,11,tsunami,6,0,earthquake,5,disaster,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,12,weareondifferentwavelengthsrightnow,1,0,tsunami,8,earthquake,cancer,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,13,housing,3,0,weareondifferentwavelengthsrightnow,8,cancer,broiknowt_t,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,14,brothisisdumb,2,0,housing,8,broiknowt_t,policies,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,15,assistance,3,0,brothisisdumb,8,policies,powerplant,C,EC,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,16,nuclear,9,0,assistance,8,powerplant,aide,C,EC,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,17,hospital,9,0,nuclear,4,aide,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,18,earthquake,7,0,hospital,4,earthquake,help,C,RP,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,19,respondwithearthquakeonnext5,6,0,earthquake,8,help,radioactive,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,20,earthquake,1,1,respondwithearthquakeonnext5,8,radioactive,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,21,earthquake,2,0,earthquake,5,earthquake,energy,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,22,earthquake,1,1,earthquake,7,energy,earthquake,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,23,earthquake,3,0,earthquake,8,earthquake,bruh,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,24,hahahhaa,9,0,earthquake,7,bruh,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,25,respondwithtsunamionnext5,2,0,hahahhaa,7,earthquake,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,26,tsunami,1,0,respondwithtsunamionnext5,5,earthquake,sea,C,EC,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,27,tsunami,7,1,tsunami,4,sea,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,28,tsunami,6,0,tsunami,8,tsunami,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,29,tsunami,8,0,tsunami,8,radioactive,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,30,radioactive,8,1,tsunami,8,radioactive,radioactive,C,RP,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,31,radioactive,1,0,radioactive,7,radioactive,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,32,tsunami,5,1,radioactive,4,tsunami,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,33,radioactive,4,0,tsunami,5,tsunami,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,34,tsunami,5,1,radioactive,4,tsunami,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,35,tsunami,6,1,tsunami,7,tsunami,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,36,tsunami,4,1,tsunami,4,tsunami,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,37,tsunami,7,0,tsunami,8,tsunami,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,38,radioactive,10,1,tsunami,8,radioactive,radioactive,C,RP,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,39,radioactive,3,0,radioactive,4,radioactive,earthquake,C,RS,h20s1,Hashtag,20,Spatial,1
6,75736.0,hashtag,40,earthquake,9,1,radioactive,4,earthquake,earthquake,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,1,earthquake,8,1,nan,5,NA,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,2,tsunami,2,0,earthquake,8,earthquake,radioactive,B,BN,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,3,nuclear,3,0,tsunami,5,radioactive,disaster,B,BN,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,4,energy,2,0,nuclear,5,disaster,radiation,B,BN,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,5,cancer,5,0,energy,9,radiation,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,6,earthquake,7,0,cancer,6,earthquake,energy,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,7,earthquake,10,0,earthquake,6,energy,nuclear,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,8,earthquake,8,0,earthquake,5,nuclear,energy,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,9,earthquake,3,0,earthquake,6,energy,love,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,10,earthquake,3,0,earthquake,8,love,evacuate,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,11,disaster,7,0,earthquake,9,evacuate,flee,C,EC,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,12,leave,2,0,disaster,9,flee,flee,B,BN,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,13,flee,4,1,leave,9,flee,flee,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,14,flee,1,0,flee,9,flee,wave,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,15,tide,4,0,flee,9,wave,wave,B,BN,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,16,wave,10,1,tide,9,wave,wave,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,17,wave,10,0,wave,8,wave,disaster,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,18,disaster,8,0,wave,5,disaster,radioactive,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,19,radioactive,7,0,disaster,9,radioactive,save_electricity,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,20,wave,2,0,radioactive,9,save_electricity,radioactive,C,EC,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,21,radioactive,3,0,wave,8,radioactive,earthquake,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,22,earthquake,1,1,radioactive,6,earthquake,earthquake,C,RP,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,23,earthquake,4,1,earthquake,9,earthquake,earthquake,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,24,earthquake,9,0,earthquake,6,earthquake,hahahhaa,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,25,earthquake,2,0,earthquake,6,hahahhaa,respondwithtsunamionnext5,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,26,tsunami,2,0,earthquake,8,respondwithtsunamionnext5,radioactive,C,EC,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,27,tsunami,8,1,tsunami,5,radioactive,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,28,tsunami,7,0,tsunami,9,tsunami,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,29,tsunami,9,1,tsunami,9,radioactive,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,30,tsunami,9,0,tsunami,9,tsunami,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,31,tsunami,1,0,tsunami,6,radioactive,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,32,tsunami,6,0,tsunami,9,radioactive,disaster,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,33,tsunami,5,1,tsunami,9,disaster,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,34,tsunami,6,0,tsunami,5,tsunami,nuclear,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,35,tsunami,6,1,tsunami,6,nuclear,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,36,tsunami,5,1,tsunami,5,tsunami,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,37,tsunami,8,0,tsunami,9,tsunami,cancer,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,38,tsunami,9,0,tsunami,5,cancer,earthquake,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,39,tsunami,4,0,tsunami,9,earthquake,radiation,C,RS,h20s1,Hashtag,20,Spatial,1
7,93268.0,hashtag,40,tsunami,10,0,tsunami,5,radiation,earthquake,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,1,radiation,9,0,nan,6,NA,disaster,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,2,radioactive,2,0,radiation,7,disaster,tsunami,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,3,exclusionzone,4,0,radioactive,NA,tsunami,nan,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,4,nucleardisaster,1,0,exclusionzone,6,NA,assistance,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,5,saveenergy,4,0,nucleardisaster,6,assistance,nuclear,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,6,radioactiveisotopes,8,0,saveenergy,9,nuclear,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,7,tsunami,2,0,radioactiveisotopes,NA,earthquake,nan,C,EC,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,8,government policies,9,0,tsunami,6,NA,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,9,powerplant,4,0,government policies,NA,earthquake,nan,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,10,evacuate,3,0,powerplant,7,NA,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,11,affected,8,0,evacuate,NA,earthquake,nan,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,12,cancer,1,0,affected,6,NA,weareondifferentwavelengthsrightnow,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,13,broiknowt_t,3,0,cancer,6,weareondifferentwavelengthsrightnow,housing,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,14,policies,2,0,broiknowt_t,6,housing,brothisisdumb,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,15,powerplant,3,0,policies,6,brothisisdumb,assistance,C,EC,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,16,aide,9,0,powerplant,6,assistance,nuclear,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,17,disaster,10,0,aide,7,nuclear,wave,C,EC,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,18,radioactive,9,0,disaster,NA,wave,nan,C,EC,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,19,radioactive,6,0,radioactive,6,NA,respondwithearthquakeonnext5,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,20,earthquake,1,1,radioactive,6,respondwithearthquakeonnext5,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,21,earthquake,3,0,earthquake,7,earthquake,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,22,earthquake,2,0,earthquake,9,radioactive,scary,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,23,bruh,3,0,earthquake,6,scary,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,24,earthquake,10,0,bruh,9,earthquake,scary,C,RP,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,25,radioactive,3,0,earthquake,NA,scary,nan,C,EC,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,26,radioactive,2,0,radioactive,7,NA,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,27,radioactive,9,0,radioactive,9,tsunami,earthquake2011,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,28,radioactive,6,0,radioactive,6,earthquake2011,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,29,radioactive,8,0,radioactive,6,tsunami,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,30,radioactive,8,1,radioactive,6,tsunami,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,31,radioactive,2,1,radioactive,9,radioactive,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,32,radioactive,7,0,radioactive,NA,radioactive,nan,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,33,radioactive,6,0,radioactive,NA,NA,nan,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,34,radioactive,7,0,radioactive,9,NA,disaster,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,35,radioactive,7,0,radioactive,NA,disaster,nan,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,36,radioactive,6,1,radioactive,9,NA,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,37,radioactive,7,0,radioactive,6,radioactive,tsunami,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,38,radioactive,10,1,radioactive,6,tsunami,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,39,radioactive,5,0,radioactive,NA,radioactive,nan,C,RS,h20s1,Hashtag,20,Spatial,1
8,73204.0,hashtag,40,radioactive,2,0,radioactive,NA,NA,nan,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,1,movement,10,0,nan,NA,NA,nan,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,2,nuclear,3,0,movement,11,NA,tragedy,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,3,loss,5,0,nuclear,11,tragedy,tsunami,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,4,earthquake,3,0,loss,11,tsunami,wave,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,5,earthquake,5,0,earthquake,7,wave,cancer,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,6,earthquake,8,0,earthquake,8,cancer,radioactiveisotopes,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,7,disaster,1,0,earthquake,11,radioactiveisotopes,flee,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,8,escape,10,0,disaster,NA,flee,nan,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,9,waves,5,0,escape,11,NA,flee,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,10,waves,4,0,waves,11,flee,flee,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,11,flee,7,0,waves,7,flee,disaster,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,12,flee,2,0,flee,7,disaster,leave,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,13,flee,4,1,flee,7,leave,flee,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,14,wave,1,0,flee,7,flee,flee,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,15,wave,4,0,wave,7,flee,tide,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,16,wave,10,1,wave,7,tide,wave,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,17,tide,1,0,wave,11,wave,save electricity,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,18,movement,10,0,tide,11,save electricity,save electricity,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,19,save_electricity,7,0,movement,7,save electricity,radioactive,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,20,radioactive,2,0,save_electricity,7,radioactive,wave,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,21,wave,4,0,radioactive,11,wave,scary,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,22,scary,2,0,wave,8,scary,earthquake,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,23,earthquake,4,1,scary,7,earthquake,earthquake,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,24,scary,10,0,earthquake,8,earthquake,earthquake,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,25,earthquake,4,0,scary,11,earthquake,tsunami2011,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,26,earthquake,3,0,earthquake,11,tsunami2011,earthquake2011,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,27,earthquake2011,9,0,earthquake,8,earthquake2011,radioactive,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,28,radioactive,7,0,earthquake2011,7,radioactive,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,29,tsunami,9,1,radioactive,7,tsunami,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,30,radioactive,9,0,tsunami,7,tsunami,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,31,radioactive,2,1,radioactive,8,tsunami,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,32,disaster,6,0,radioactive,7,radioactive,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,33,tsunami,5,1,disaster,7,tsunami,tsunami,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,34,disaster,7,0,tsunami,8,tsunami,radioactive,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,35,radioactive,8,0,disaster,11,radioactive,cancer,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,36,radioactive,6,1,radioactive,8,cancer,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,37,cancer,8,0,radioactive,7,radioactive,tsunami,C,EC,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,38,tsunami,1,0,cancer,NA,tsunami,nan,C,RP,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,39,radiation,4,0,tsunami,7,NA,tsunami,B,BN,h20s1,Hashtag,20,Spatial,1
9,66561.0,hashtag,40,radiation,1,1,radiation,11,tsunami,radiation,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,1,saveelectricity,1,0,nan,12,NA,radiation,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,2,tragedy,3,0,saveelectricity,9,radiation,nuclear,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,3,tsunami,5,0,tragedy,9,nuclear,loss,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,4,wave,3,0,tsunami,9,loss,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,5,bigwave,6,0,wave,NA,earthquake,nan,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,6,flee,9,0,bigwave,NA,NA,nan,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,7,flee,1,0,flee,9,NA,disaster,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,8,flee,1,0,flee,12,disaster,radioactive,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,9,flee,5,0,flee,9,radioactive,waves,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,10,flee,4,0,flee,9,waves,waves,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,11,waves,9,0,flee,12,waves,earthquake,C,RP,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,12,waves,3,0,waves,NA,earthquake,nan,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,13,waves,6,0,waves,13,NA,californiacoast,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,14,beach,3,0,waves,NA,californiacoast,nan,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,15,save energy,5,0,beach,NA,NA,nan,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,16,sun,1,0,save energy,13,NA,savingelectricity,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,17,save electricity,1,0,sun,9,savingelectricity,tide,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,18,save electricity,10,0,save electricity,9,tide,movement,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,19,saveelectricitymovement,8,0,save electricity,NA,movement,nan,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,20,scary,4,0,saveelectricitymovement,13,NA,tohokuearthquake,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,21,scary,4,0,scary,9,tohokuearthquake,wave,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,22,scarywave,3,0,scary,NA,wave,nan,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,23,tsunami,6,0,scarywave,13,NA,2011,C,EC,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,24,tsunami2011,1,0,tsunami,13,2011,march2011,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,25,tsunami2011,4,0,tsunami2011,9,march2011,earthquake,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,26,earthquake2011,3,0,tsunami2011,9,earthquake,earthquake,B,BN,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,27,earthquake,10,0,earthquake2011,NA,earthquake,nan,C,RP,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,28,earthquake,9,0,earthquake,13,NA,nuclearaccident,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,29,earthquake,10,0,earthquake,NA,nuclearaccident,nan,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,30,earthquake,10,0,earthquake,NA,NA,nan,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,31,earthquake,3,0,earthquake,NA,NA,nan,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,32,earthquake,8,0,earthquake,13,NA,reduceenergyconsumption,C,RS,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,33,tsunami,7,0,earthquake,13,reduceenergyconsumption,setsuden,C,EC,h20s1,Hashtag,20,Spatial,1
11,57771.0,hashtag,34,tsunami,8,0,tsunami,NA,setsuden,nan,C,RS,h20s1,Hashtag,20,Spatial,1
