,random ID,ResponseItem,Response,Identifier,Content,Size,Structure,Run,Phase
1620,15941,tweet1,"sometimes, it takes a disaster to inspire change.
setsuden saveelectricity climatechange",h50s1pre,Hashtag,50,Spatial,1,pre
1621,10939,tweet1,"on march 11, 2011 the most powerful earthquake ever was recording in japan. it caused a pretty major nuclear accident. japan disaster",h50s1pre,Hashtag,50,Spatial,1,pre
1622,87893,tweet1,fukushima disaster leads to a movement to decrease energy usage in japan. just an example of a disaster bringing out the best in people. somehow i doubt such a disaster would spur a similar response in the us.,h50s1pre,Hashtag,50,Spatial,1,pre
1623,82180,tweet1,in terms of natural disasters japan got hit the hardest one after another. in 2011 japan was hit by one of the biggest earthquakes recorded in their country which a massive tsunami chain reacting  ,h50s1pre,Hashtag,50,Spatial,1,pre
1624,49237,tweet1,a terrible nuclear crisis happened in fukishima japan in march of 2011 that caused awful events to happen including tsunamis and earthquakes. the nuclear plant caused cancerous side effects to seventy percent of japanese women. ,h50s1pre,Hashtag,50,Spatial,1,pre
1625,97449,tweet1,disaster happens everytime and this isn't something that is pre planned. i really hope the kids are given the necessary treatments stay safe,h50s1pre,Hashtag,50,Spatial,1,pre
1626,56042,tweet1,this is one of the disadvantage of nuclear power plant. i hope the area is treated throughly of radio active materials.,h50s1pre,Hashtag,50,Spatial,1,pre
1627,27452,tweet1,the earthquake that caused the fukishima nuclear disaster in 2011 was devastating to japan and effected the world. ,h50s1pre,Hashtag,50,Spatial,1,pre
2128,44115,tweet1,fukushima disaster was horrific and we should learn from the mistakes that were made. too many people were harmed from this event. ,h50s2pre,Hashtag,50,Spatial,2,pre
2129,91775,tweet1,"2011, japan had a nuclear accident which was caused by an earthquake triggering a tsunami with waves up to 130 feet tall! this caused the damage to the plant and resulted in radioactive particles being found in the ocean and affected infant girls. media encouraged japan to save ",h50s2pre,Hashtag,50,Spatial,2,pre
2130,15057,tweet1,"nuclear power is nu(clearly) powerful, let's protect our people and planet and ensure safety.",h50s2pre,Hashtag,50,Spatial,2,pre
2131,51891,tweet1,"remembering the tragedy of the fukushima daiichi nuclear disaster, and the people in japan who are still being affected by it.
fusushima daiichi tsunami setsuden exclusionzone radiation",h50s2pre,Hashtag,50,Spatial,2,pre
2132,88937,tweet1,"while nuclear energy is great, it is important to learn from the past daiichi. let us remember those who have been affected by nuclear disasters and, for the sake of the future, learn from the past. ",h50s2pre,Hashtag,50,Spatial,2,pre
2133,37190,tweet1,"this is a prime example of yet another environmental disaster could have been avoided. the advances in technology have to stop at one point. how many people have to die for people to get it? 

fatalpeople
suck
again really?
 why
disaster
destruction
ftheenvironment
notmy",h50s2pre,Hashtag,50,Spatial,2,pre
2134,21838,tweet1,please read this story relating to the fukushima nuclear disaster and the impact it still has to this day. everyone as a whole should follow the setsuden movement and i feel as if we could learn from it as well. ,h50s2pre,Hashtag,50,Spatial,2,pre
2135,57383,tweet1,just read about the fukushima nuclear disaster. so sad what those people went through and that there was pretty much nothing that could have been done. very interesting that this disaster led to a movement to conserve energy usage.,h50s2pre,Hashtag,50,Spatial,2,pre
2136,65342,tweet1,this is just devastating: natural disasters in japan caused dramatic harm to many people by damaging a nuclear power plant and triggering a crisis. many people will be displaced or have their health or livelihoods affected in the years to come. how can our energy usage help?,h50s2pre,Hashtag,50,Spatial,2,pre
2137,64978,tweet1,the 2011 fukushima nuclear disaster had enormous effects on surrounding areas and people. the setsuden movement emerged as a result of conserving electricity.,h50s2pre,Hashtag,50,Spatial,2,pre
2138,75251,tweet1,"a natural disaster led to radioactive particles reaching areas around the globe. while this is a tragedy, there were positive changes to energy usage afterward. people in japan are now trying to save electricity or setsuden. ",h50s2pre,Hashtag,50,Spatial,2,pre
2139,97114,tweet1,the fukushima nuclear disaster was one of the most catastrophic in recent history - a tsunami triggered by an earthquake resulted in the nuclear plant destruction and subsequent radiation spillage,h50s2pre,Hashtag,50,Spatial,2,pre
2140,49488,tweet1,"the fukushima disaster, triggered by the tōhoku earthquake and tsunami, displaced 156,000 people and sparked a global rethink on energy policies. today, we remember the resilience and ongoing struggles of those affected. fukushima energyreform resilience",h50s2pre,Hashtag,50,Spatial,2,pre
2141,66347,tweet1,"are we still ignoring how about 156,000 japanese people were displaced from their homes bc of the fukushima natural disaster and how radioactive isotopes have been found all the way to california??? we need to talk about this",h50s2pre,Hashtag,50,Spatial,2,pre
2142,27774,tweet1,"the tōhoku earthquake was a terrible natural disaster, causing the fukushima reactor to leak radioactive particles. thankfully, however, there was swift intervention by the gov't to mitigate the disaster! nuclear earthquake govt",h50s2pre,Hashtag,50,Spatial,2,pre
2143,75115,tweet1,"japanese people did an amazing job conserving energy after the earthquake, my hat is off to them! i remember attending a baseball game where they just called it a tie in the seventh inning to avoid having to use lights. way to go!",h50s2pre,Hashtag,50,Spatial,2,pre
2144,69062,tweet1,"the fukushima nuclear disaster in 2011 was a major event that had a widespread impact, especially to the japanese, that would last for years to come.",h50s2pre,Hashtag,50,Spatial,2,pre
2145,70202,tweet1,the 2011 tohoku earthquake was one of the strongest in japan's history. it caused a tsunami that in cause hit a powerplant and polluted their sea which in turn made it's way to the california coast. they are still dealing with the aftermath today! tohokuearthquake,h50s2pre,Hashtag,50,Spatial,2,pre
2146,56577,tweet1,"wow, have you guys ever read up on the fukushima nuclear disaster? earthquakes, tsunamis, and the displacement of so many people. crazy.",h50s2pre,Hashtag,50,Spatial,2,pre
2147,15828,tweet1,reduce electrical usage!! remember the fukushima nuclear disaster and its severe consequences...,h50s2pre,Hashtag,50,Spatial,2,pre
2148,96008,tweet1,"the 2011 fukushima disaster, caused by japan's strongest earthquake and a massive tsunami, released radioactive particles into the pacific, reaching as far as california. it displaced 156,000 people and led to setsuden, a national movement to save energy, significantly reducing j",h50s2pre,Hashtag,50,Spatial,2,pre
2149,18011,tweet1,"the fukushima disaster, sparked by the tōhoku earthquake and tsunami, displaced 156,000 people and left a lasting impact on japan. the setsuden movement emerged, highlighting the nation's resilience and commitment to energy conservation. fukushima tōhokuearthquake setsuden",h50s2pre,Hashtag,50,Spatial,2,pre
2150,73799,tweet1,"in 2011, the tōhoku earthquake and tsunami triggered the fukushima nuclear disaster, leading to massive displacement and environmental damage. japan's setsuden movement showcased a powerful response to an energy crisis. fukushima tsunami energyconservation",h50s2pre,Hashtag,50,Spatial,2,pre
2151,42355,tweet1,"what a tragedy! my heart goes out to all the people affected by the tsunami, earthquake and the fukushima nuclear disaster. what a terrible thing to experience! i hope things become better for this country soon and swiftly! i cannot imagine what the people of japan are feeling !!",h50s2pre,Hashtag,50,Spatial,2,pre
2152,60442,tweet1,this damages are insane to me. i hate that things like disaster and destruction have to happen in this world. there should be regulations on nuclear substances.,h50s2pre,Hashtag,50,Spatial,2,pre
2153,20905,tweet1,the fukushima nuclear disaster that occurred after a massive tsunami 13 years ago had long lasting effects ,h50s2pre,Hashtag,50,Spatial,2,pre
2154,88966,tweet1,"the tohoku earthquake caused the nuclear diaster in fukushima, japan. this caused a lot of damage in japan. a reporter even predicted that infant girls exposed to radiation are more likely to develop thyroid cancer. japan has had to cut back on electricity japan electricity",h50s2pre,Hashtag,50,Spatial,2,pre
2155,79322,tweet1,the fukushima nuclear disaster in 2011 continues cause damage to the residents of the area. very sad. only bright spot is the decrease in energy consumption. very smart.,h50s2pre,Hashtag,50,Spatial,2,pre
2156,23409,tweet1,"we are with the people of fukishima, japan. pray4fukushima saveelectricity tohokuearthquake savethechildren unitedwefight help4japan notonuclearplants togetherasone daiich",h50s2pre,Hashtag,50,Spatial,2,pre
2157,25282,tweet1,the largest earthquake in japan caused harm to residents and today still have problems.,h50s2pre,Hashtag,50,Spatial,2,pre
2158,64732,tweet1,"fukushima nuclear disaster accident in japan

who
nuclear
japan
disaster
tsunami
radioactive
exclusionzone
california
",h50s2pre,Hashtag,50,Spatial,2,pre
2159,25508,tweet1,"remember 2011 the fukushima nuclear disaster caused by the tohoku earthquake, which damaged a power plant. radioactivity led to an exclusion zone which displaced 156k people. now people are still facing challenges with radiati",h50s2pre,Hashtag,50,Spatial,2,pre
2160,90850,tweet1,wow. didn't realize how crazy destructive the tohoku earthquake and the resulting nuclear disaster was. asian tsunami's are legit scary.,h50s2pre,Hashtag,50,Spatial,2,pre
2161,16966,tweet1,total devastation around fukushima. my heartbreaks for everyone affected and the wildlife. it will take time to recover but together we are strong. we need better protection for the future generationsnucleardisaster earthquake tsunami japan disaster radioactive ,h50s2pre,Hashtag,50,Spatial,2,pre
2162,29103,tweet1,the fukushima nuclear disaster will go down in history with the likes of chernobyl. the japanese people are strong and will rebuild better than ever!,h50s2pre,Hashtag,50,Spatial,2,pre
2163,72043,tweet1,"the fukushima disaster was terrible. we will be seeing the fallout for decades, if not longer. what can we learn from this horrible occurrence??",h50s2pre,Hashtag,50,Spatial,2,pre
